Date,Day Name,Day_No,Week_ID,Week_No,Month_No,Year_No,Quarter_No,Quarter_ID,Month_ID,Week_Date,Month_Name,Fiscal Month,Fiscal Quarter,Fiscal Year
30/03/2020,Monday,1,535,14,3,2020,1,41,123,30/03/2020,March,"March, (2020)",FY20-Q1,FY20
31/03/2020,Tuesday,2,535,14,3,2020,1,41,123,30/03/2020,March,"March, (2020)",FY20-Q1,FY20
01/04/2020,Wednesday,3,535,14,4,2020,2,42,124,30/03/2020,April,"April, (2020)",FY20-Q2,FY20
02/04/2020,Thursday,4,535,14,4,2020,2,42,124,30/03/2020,April,"April, (2020)",FY20-Q2,FY20
03/04/2020,Friday,5,535,14,4,2020,2,42,124,30/03/2020,April,"April, (2020)",FY20-Q2,FY20
04/04/2020,Saturday,6,535,14,4,2020,2,42,124,30/03/2020,April,"April, (2020)",FY20-Q2,FY20
05/04/2020,Sunday,7,535,14,4,2020,2,42,124,30/03/2020,April,"April, (2020)",FY20-Q2,FY20
06/04/2020,Monday,1,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
07/04/2020,Tuesday,2,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
08/04/2020,Wednesday,3,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
09/04/2020,Thursday,4,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
10/04/2020,Friday,5,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
11/04/2020,Saturday,6,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
12/04/2020,Sunday,7,536,15,4,2020,2,42,124,06/04/2020,April,"April, (2020)",FY20-Q2,FY20
13/04/2020,Monday,1,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
14/04/2020,Tuesday,2,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
15/04/2020,Wednesday,3,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
16/04/2020,Thursday,4,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
17/04/2020,Friday,5,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
18/04/2020,Saturday,6,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
19/04/2020,Sunday,7,537,16,4,2020,2,42,124,13/04/2020,April,"April, (2020)",FY20-Q2,FY20
20/04/2020,Monday,1,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
21/04/2020,Tuesday,2,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
22/04/2020,Wednesday,3,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
23/04/2020,Thursday,4,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
24/04/2020,Friday,5,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
25/04/2020,Saturday,6,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
26/04/2020,Sunday,7,538,17,4,2020,2,42,124,20/04/2020,April,"April, (2020)",FY20-Q2,FY20
27/04/2020,Monday,1,539,18,4,2020,2,42,124,27/04/2020,April,"April, (2020)",FY20-Q2,FY20
28/04/2020,Tuesday,2,539,18,4,2020,2,42,124,27/04/2020,April,"April, (2020)",FY20-Q2,FY20
29/04/2020,Wednesday,3,539,18,4,2020,2,42,124,27/04/2020,April,"April, (2020)",FY20-Q2,FY20
30/04/2020,Thursday,4,539,18,4,2020,2,42,124,27/04/2020,April,"April, (2020)",FY20-Q2,FY20
01/05/2020,Friday,5,539,18,5,2020,2,42,125,27/04/2020,May,"May, (2020)",FY20-Q2,FY20
02/05/2020,Saturday,6,539,18,5,2020,2,42,125,27/04/2020,May,"May, (2020)",FY20-Q2,FY20
03/05/2020,Sunday,7,539,18,5,2020,2,42,125,27/04/2020,May,"May, (2020)",FY20-Q2,FY20
04/05/2020,Monday,1,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
05/05/2020,Tuesday,2,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
06/05/2020,Wednesday,3,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
07/05/2020,Thursday,4,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
08/05/2020,Friday,5,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
09/05/2020,Saturday,6,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
10/05/2020,Sunday,7,540,19,5,2020,2,42,125,04/05/2020,May,"May, (2020)",FY20-Q2,FY20
11/05/2020,Monday,1,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
12/05/2020,Tuesday,2,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
13/05/2020,Wednesday,3,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
14/05/2020,Thursday,4,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
15/05/2020,Friday,5,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
16/05/2020,Saturday,6,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
17/05/2020,Sunday,7,541,20,5,2020,2,42,125,11/05/2020,May,"May, (2020)",FY20-Q2,FY20
18/05/2020,Monday,1,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
19/05/2020,Tuesday,2,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
20/05/2020,Wednesday,3,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
21/05/2020,Thursday,4,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
22/05/2020,Friday,5,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
23/05/2020,Saturday,6,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
24/05/2020,Sunday,7,542,21,5,2020,2,42,125,18/05/2020,May,"May, (2020)",FY20-Q2,FY20
25/05/2020,Monday,1,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
26/05/2020,Tuesday,2,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
27/05/2020,Wednesday,3,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
28/05/2020,Thursday,4,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
29/05/2020,Friday,5,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
30/05/2020,Saturday,6,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
31/05/2020,Sunday,7,543,22,5,2020,2,42,125,25/05/2020,May,"May, (2020)",FY20-Q2,FY20
01/06/2020,Monday,1,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
02/06/2020,Tuesday,2,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
03/06/2020,Wednesday,3,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
04/06/2020,Thursday,4,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
05/06/2020,Friday,5,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
06/06/2020,Saturday,6,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
07/06/2020,Sunday,7,544,23,6,2020,2,42,126,01/06/2020,June,"June, (2020)",FY20-Q2,FY20
08/06/2020,Monday,1,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
09/06/2020,Tuesday,2,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
10/06/2020,Wednesday,3,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
11/06/2020,Thursday,4,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
12/06/2020,Friday,5,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
13/06/2020,Saturday,6,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
14/06/2020,Sunday,7,545,24,6,2020,2,42,126,08/06/2020,June,"June, (2020)",FY20-Q2,FY20
15/06/2020,Monday,1,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
16/06/2020,Tuesday,2,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
17/06/2020,Wednesday,3,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
18/06/2020,Thursday,4,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
19/06/2020,Friday,5,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
20/06/2020,Saturday,6,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
21/06/2020,Sunday,7,546,25,6,2020,2,42,126,15/06/2020,June,"June, (2020)",FY20-Q2,FY20
22/06/2020,Monday,1,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
23/06/2020,Tuesday,2,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
24/06/2020,Wednesday,3,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
25/06/2020,Thursday,4,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
26/06/2020,Friday,5,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
27/06/2020,Saturday,6,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
28/06/2020,Sunday,7,547,26,6,2020,2,42,126,22/06/2020,June,"June, (2020)",FY20-Q2,FY20
29/06/2020,Monday,1,548,27,6,2020,2,42,126,29/06/2020,June,"June, (2020)",FY20-Q2,FY20
30/06/2020,Tuesday,2,548,27,6,2020,2,42,126,29/06/2020,June,"June, (2020)",FY20-Q2,FY20
01/07/2020,Wednesday,3,548,27,7,2020,3,43,127,29/06/2020,July,"July, (2020)",FY20-Q3,FY20
02/07/2020,Thursday,4,548,27,7,2020,3,43,127,29/06/2020,July,"July, (2020)",FY20-Q3,FY20
03/07/2020,Friday,5,548,27,7,2020,3,43,127,29/06/2020,July,"July, (2020)",FY20-Q3,FY20
04/07/2020,Saturday,6,548,27,7,2020,3,43,127,29/06/2020,July,"July, (2020)",FY20-Q3,FY20
05/07/2020,Sunday,7,548,27,7,2020,3,43,127,29/06/2020,July,"July, (2020)",FY20-Q3,FY20
06/07/2020,Monday,1,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
07/07/2020,Tuesday,2,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
08/07/2020,Wednesday,3,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
09/07/2020,Thursday,4,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
10/07/2020,Friday,5,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
11/07/2020,Saturday,6,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
12/07/2020,Sunday,7,549,28,7,2020,3,43,127,06/07/2020,July,"July, (2020)",FY20-Q3,FY20
13/07/2020,Monday,1,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
14/07/2020,Tuesday,2,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
15/07/2020,Wednesday,3,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
16/07/2020,Thursday,4,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
17/07/2020,Friday,5,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
18/07/2020,Saturday,6,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
19/07/2020,Sunday,7,550,29,7,2020,3,43,127,13/07/2020,July,"July, (2020)",FY20-Q3,FY20
20/07/2020,Monday,1,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
21/07/2020,Tuesday,2,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
22/07/2020,Wednesday,3,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
23/07/2020,Thursday,4,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
24/07/2020,Friday,5,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
25/07/2020,Saturday,6,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
26/07/2020,Sunday,7,551,30,7,2020,3,43,127,20/07/2020,July,"July, (2020)",FY20-Q3,FY20
27/07/2020,Monday,1,552,31,7,2020,3,43,127,27/07/2020,July,"July, (2020)",FY20-Q3,FY20
28/07/2020,Tuesday,2,552,31,7,2020,3,43,127,27/07/2020,July,"July, (2020)",FY20-Q3,FY20
29/07/2020,Wednesday,3,552,31,7,2020,3,43,127,27/07/2020,July,"July, (2020)",FY20-Q3,FY20
30/07/2020,Thursday,4,552,31,7,2020,3,43,127,27/07/2020,July,"July, (2020)",FY20-Q3,FY20
31/07/2020,Friday,5,552,31,7,2020,3,43,127,27/07/2020,July,"July, (2020)",FY20-Q3,FY20
01/08/2020,Saturday,6,552,31,8,2020,3,43,128,27/07/2020,August,"August, (2020)",FY20-Q3,FY20
02/08/2020,Sunday,7,552,31,8,2020,3,43,128,27/07/2020,August,"August, (2020)",FY20-Q3,FY20
03/08/2020,Monday,1,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
04/08/2020,Tuesday,2,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
05/08/2020,Wednesday,3,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
06/08/2020,Thursday,4,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
07/08/2020,Friday,5,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
08/08/2020,Saturday,6,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
09/08/2020,Sunday,7,553,32,8,2020,3,43,128,03/08/2020,August,"August, (2020)",FY20-Q3,FY20
10/08/2020,Monday,1,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
11/08/2020,Tuesday,2,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
12/08/2020,Wednesday,3,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
13/08/2020,Thursday,4,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
14/08/2020,Friday,5,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
15/08/2020,Saturday,6,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
16/08/2020,Sunday,7,554,33,8,2020,3,43,128,10/08/2020,August,"August, (2020)",FY20-Q3,FY20
17/08/2020,Monday,1,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
18/08/2020,Tuesday,2,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
19/08/2020,Wednesday,3,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
20/08/2020,Thursday,4,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
21/08/2020,Friday,5,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
22/08/2020,Saturday,6,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
23/08/2020,Sunday,7,555,34,8,2020,3,43,128,17/08/2020,August,"August, (2020)",FY20-Q3,FY20
24/08/2020,Monday,1,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
25/08/2020,Tuesday,2,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
26/08/2020,Wednesday,3,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
27/08/2020,Thursday,4,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
28/08/2020,Friday,5,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
29/08/2020,Saturday,6,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
30/08/2020,Sunday,7,556,35,8,2020,3,43,128,24/08/2020,August,"August, (2020)",FY20-Q3,FY20
31/08/2020,Monday,1,557,36,8,2020,3,43,128,01/09/2020,August,"August, (2020)",FY20-Q3,FY20
01/09/2020,Tuesday,2,557,36,9,2020,3,43,129,01/09/2020,September,"September, (2020)",FY20-Q3,FY20
02/09/2020,Wednesday,3,557,36,9,2020,3,43,129,01/09/2020,September,"September, (2020)",FY20-Q3,FY20
03/09/2020,Thursday,4,557,36,9,2020,3,43,129,01/09/2020,September,"September, (2020)",FY20-Q3,FY20
04/09/2020,Friday,5,557,36,9,2020,3,43,129,01/09/2020,September,"September, (2020)",FY20-Q3,FY20
05/09/2020,Saturday,6,557,36,9,2020,3,43,129,01/09/2020,September,"September, (2020)",FY20-Q3,FY20
06/09/2020,Sunday,7,557,36,9,2020,3,43,129,01/09/2020,September,"September, (2020)",FY20-Q3,FY20
07/09/2020,Monday,1,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
08/09/2020,Tuesday,2,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
09/09/2020,Wednesday,3,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
10/09/2020,Thursday,4,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
11/09/2020,Friday,5,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
12/09/2020,Saturday,6,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
13/09/2020,Sunday,7,558,37,9,2020,3,43,129,07/09/2020,September,"September, (2020)",FY20-Q3,FY20
14/09/2020,Monday,1,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
15/09/2020,Tuesday,2,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
16/09/2020,Wednesday,3,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
17/09/2020,Thursday,4,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
18/09/2020,Friday,5,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
19/09/2020,Saturday,6,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
20/09/2020,Sunday,7,559,38,9,2020,3,43,129,14/09/2020,September,"September, (2020)",FY20-Q3,FY20
21/09/2020,Monday,1,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
22/09/2020,Tuesday,2,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
23/09/2020,Wednesday,3,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
24/09/2020,Thursday,4,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
25/09/2020,Friday,5,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
26/09/2020,Saturday,6,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
27/09/2020,Sunday,7,560,39,9,2020,3,43,129,21/09/2020,September,"September, (2020)",FY20-Q3,FY20
28/09/2020,Monday,1,561,40,9,2020,3,43,129,28/09/2020,September,"September, (2020)",FY20-Q3,FY20
29/09/2020,Tuesday,2,561,40,9,2020,3,43,129,28/09/2020,September,"September, (2020)",FY20-Q3,FY20
30/09/2020,Wednesday,3,561,40,9,2020,3,43,129,28/09/2020,September,"September, (2020)",FY20-Q3,FY20
01/10/2020,Thursday,4,561,40,10,2020,4,44,130,28/09/2020,October,"October, (2020)",FY20-Q4,FY20
02/10/2020,Friday,5,561,40,10,2020,4,44,130,28/09/2020,October,"October, (2020)",FY20-Q4,FY20
03/10/2020,Saturday,6,561,40,10,2020,4,44,130,28/09/2020,October,"October, (2020)",FY20-Q4,FY20
04/10/2020,Sunday,7,561,40,10,2020,4,44,130,28/09/2020,October,"October, (2020)",FY20-Q4,FY20
05/10/2020,Monday,1,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
06/10/2020,Tuesday,2,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
07/10/2020,Wednesday,3,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
08/10/2020,Thursday,4,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
09/10/2020,Friday,5,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
10/10/2020,Saturday,6,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
11/10/2020,Sunday,7,562,41,10,2020,4,44,130,05/10/2020,October,"October, (2020)",FY20-Q4,FY20
12/10/2020,Monday,1,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
13/10/2020,Tuesday,2,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
14/10/2020,Wednesday,3,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
15/10/2020,Thursday,4,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
16/10/2020,Friday,5,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
17/10/2020,Saturday,6,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
18/10/2020,Sunday,7,563,42,10,2020,4,44,130,12/10/2020,October,"October, (2020)",FY20-Q4,FY20
19/10/2020,Monday,1,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
20/10/2020,Tuesday,2,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
21/10/2020,Wednesday,3,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
22/10/2020,Thursday,4,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
23/10/2020,Friday,5,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
24/10/2020,Saturday,6,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
25/10/2020,Sunday,7,564,43,10,2020,4,44,130,19/10/2020,October,"October, (2020)",FY20-Q4,FY20
26/10/2020,Monday,1,565,44,10,2020,4,44,130,26/10/2020,October,"October, (2020)",FY20-Q4,FY20
27/10/2020,Tuesday,2,565,44,10,2020,4,44,130,26/10/2020,October,"October, (2020)",FY20-Q4,FY20
28/10/2020,Wednesday,3,565,44,10,2020,4,44,130,26/10/2020,October,"October, (2020)",FY20-Q4,FY20
29/10/2020,Thursday,4,565,44,10,2020,4,44,130,26/10/2020,October,"October, (2020)",FY20-Q4,FY20
30/10/2020,Friday,5,565,44,10,2020,4,44,130,26/10/2020,October,"October, (2020)",FY20-Q4,FY20
31/10/2020,Saturday,6,565,44,10,2020,4,44,130,26/10/2020,October,"October, (2020)",FY20-Q4,FY20
01/11/2020,Sunday,7,565,44,11,2020,4,44,131,26/10/2020,November,"November, (2020)",FY20-Q4,FY20
02/11/2020,Monday,1,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
03/11/2020,Tuesday,2,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
04/11/2020,Wednesday,3,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
05/11/2020,Thursday,4,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
06/11/2020,Friday,5,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
07/11/2020,Saturday,6,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
08/11/2020,Sunday,7,566,45,11,2020,4,44,131,02/11/2020,November,"November, (2020)",FY20-Q4,FY20
09/11/2020,Monday,1,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
10/11/2020,Tuesday,2,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
11/11/2020,Wednesday,3,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
12/11/2020,Thursday,4,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
13/11/2020,Friday,5,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
14/11/2020,Saturday,6,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
15/11/2020,Sunday,7,567,46,11,2020,4,44,131,09/11/2020,November,"November, (2020)",FY20-Q4,FY20
16/11/2020,Monday,1,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
17/11/2020,Tuesday,2,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
18/11/2020,Wednesday,3,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
19/11/2020,Thursday,4,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
20/11/2020,Friday,5,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
21/11/2020,Saturday,6,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
22/11/2020,Sunday,7,568,47,11,2020,4,44,131,16/11/2020,November,"November, (2020)",FY20-Q4,FY20
23/11/2020,Monday,1,569,48,11,2020,4,44,131,23/11/2020,November,"November, (2020)",FY20-Q4,FY20
